ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),height(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Cover (%),Number of individuals
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,9,1,Teucrium capitatum,6,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,9,1,"Helianthemum ""small""",8,4
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,9,1,Stipa barbata,4,8
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,9,1,Hedysarum boveanum,3,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,9,1,Plantago albicans,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,50,45,25,7068.6,10,1,"Helianthemum ""small""",4,5
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,50,45,25,7068.6,10,1,Teucrium capitatum,1,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,50,45,25,7068.6,10,1,Stipa barbata,4,6
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,10,1,Helianthemum rotundifolium,1,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,10,1,Stipa barbata,10,5
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,10,1,Teucrium capitatum,2,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,10,1,Plantago albicans,1,3
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,10,1,Matthiola fruticulosa,1,3
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,10,1,"Helianthemum ""small""",2,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,50,30,15,4712.4,11,1,Thymus zygis,5,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,50,30,15,4712.4,11,1,Teucrium capitatum,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,50,30,15,4712.4,11,1,Hedysarum boveanum,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,50,30,15,4712.4,11,1,Helianthemum hirtum,7,3
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,50,30,15,4712.4,11,1,Stipa barbata,4,9
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,50,30,15,4712.4,11,1,Matthiola fruticulosa,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,11,1,Hedysarum boveanum,2,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,11,1,Matthiola fruticulosa,2,5
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,11,1,Stipa barbata,6,4
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,11,1,"Helianthemum ""small""",2,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,11,1,Plantago albicans,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,25,34,40,2670.36,12,1,Thymus zygis,8,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,25,34,40,2670.36,12,1,Hedysarum boveanum,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,25,34,40,2670.36,12,1,"Helianthemum ""small""",5,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,25,34,40,2670.36,12,1,Teucrium capitatum,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,25,34,40,2670.36,12,1,Stipa barbata,3,10
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,25,34,40,2670.36,12,1,Helianthemum rotundifolium,2,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,25,34,40,2670.36,12,1,Plantago albicans,1,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,12,1,Stipa barbata,9,10
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,12,1,Plantago albicans,4,7
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,12,1,Teucrium capitatum,2,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,45,40,20,5654.88,13,1,Stipa barbata,5,8
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,45,40,20,5654.88,13,1,Thymus zygis,5,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,45,40,20,5654.88,13,1,Helianthemum hirtum,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,45,40,20,5654.88,13,1,"Helianthemum ""small""",2,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,45,40,20,5654.88,13,1,Helianthemum rotundifolium,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,45,40,20,5654.88,13,1,Hedysarum boveanum,3,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,13,1,Teucrium capitatum,3,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,13,1,Helianthemum hirtum,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,13,1,Helianthemum rotundifolium,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,13,1,Stipa barbata,5,10
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,13,1,"Helianthemum ""small""",6,3
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,13,1,Plantago albicans,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,40,25,35,3141.6,14,1,Helianthemum hirtum,1,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,40,25,35,3141.6,14,1,Matthiola fruticulosa,2,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,40,25,35,3141.6,14,1,Stipa barbata,5,7
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,40,25,35,3141.6,14,1,Teucrium capitatum,4,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,14,1,Teucrium capitatum,10,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,14,1,Stipa barbata,8,8
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,14,1,Plantago albicans,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,35,40,40,4398.24,14,1,Helianthemum rotundifolium,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,35,40,40,4398.24,15,1,Phlomis lychnitis,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,35,40,40,4398.24,15,1,Plantago albicans,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,35,40,40,4398.24,15,1,Teucrium capitatum,13,3
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,35,40,40,4398.24,15,1,Helianthemum asperum,1,2
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,2,Genista scorpia,35,40,40,4398.24,15,1,Gypsophila,20,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,15,1,Stipa barbata,2,3
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,15,1,Matthiola fruticulosa,1,1
274,Spain,"Maestre, Fernando",Ciempozuelos,84,3,2016/06/09,1,bare,,,,,15,1,Helianthemum hirtum,1,1
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
