ID,COU,RES,SITE,SITE_ID,PLOT,Date,Microsite,ID_Microsite,diameter_1(cm),diameter_2(cm),canopy area (cm2),Number of replicate,Quadrat,Species within quadrat,Number of individuals,Cover (%)
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,2,Astragalus chrysostachys,72,65,3673.8,24,,Acantholimon prostegium,1,5
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,1,bare,,,,24,,Poa bulbosa,6,14
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,2,Astragalus chrysostachys,156,164,20083.44,25,,Eremurus stenophyllus,7,3
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,2,Astragalus chrysostachys,156,164,20083.44,25,,Verbascum cheiranthifolium,1,2
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,2,Astragalus chrysostachys,156,164,20083.44,25,,Elymus repens,1,14
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,2,Astragalus chrysostachys,156,164,20083.44,25,,Artemisia aucheri,1,1
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,1,bare,,,,25,,Cerasus microcarpa,1,6
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,1,bare,,,,25,,Elymus repens,5,0
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,1,bare,,,,25,,Iris songarica,2,1
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,1,bare,,,,25,,Eremurus stenophyllus,4,5
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,1,bare,,,,25,,Phlomis cancellata,1,1
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,1,bare,,,,25,,Poa bulbosa,26,60
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,1,bare,,,,25,,Melica persica,1,5
140,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,1,7-Jul-16,1,bare,,,,25,,Verbascum cheiranthifolium,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,148,95,11037.1,1,,Veronica capillipes ,3,32
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,148,95,11037.1,1,,Acantholimon raddeanum,1,7
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,148,95,11037.1,1,,Eremurus stenophyllus,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,1,,Eremurus stenophyllus,4,12
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,1,,Eremurus stenophyllus,2,2
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,1,,Verbascum cheiranthifolium,2,8
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,1,,Cirsium bornmuelleri,1,21
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,122,88,8427.76,2,,Rosa persica,5,29
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,122,88,8427.76,2,,Eremurus stenophyllus,2,6
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,122,88,8427.76,2,,Acantholimon raddeanum,1,15
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,2,,Perovskia abrotanoides,28,58
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,2,,Verbascum cheiranthifolium,1,7
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,2,,Eremurus stenophyllus,4,16
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,2,,Rosa persica,4,5
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,2,,Melica persica,1,11
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,92,82,5922.04,3,,Acantholimon raddeanum,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,92,82,5922.04,3,,Elymus repens,1,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,3,,Rosa persica,3,24
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,3,,Verbascum cheiranthifolium,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,3,,Galium humifusum,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,82,35,2252.95,4,,Elymus repens,1,100
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,82,35,2252.95,4,,Perovskia abrotanoides,5,37
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,4,,Eremurus stenophyllus,1,34
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,4,,Perovskia abrotanoides,2,13
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,4,,Elymus repens,1,86
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,96,87,6556.32,5,,Cirsium bornmuelleri,1,6
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,96,87,6556.32,5,,Perovskia abrotanoides,3,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,96,87,6556.32,5,,Acantholimon raddeanum,1,5
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,5,,Perovskia abrotanoides,20,69
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,5,,Acanthophyllum korshinskyi,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,5,,Rosa persica,2,7
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,5,,Cirsium bornmuelleri,1,10
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,5,,Eryngium bungei,1,7
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,120,10362,6,,Elymus repens,1,55
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,120,10362,6,,Acantholimon raddeanum,1,2
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,6,,Elymus repens,1,50
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,100,105,8242.5,7,,Onobrychis verae,1,9
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,100,105,8242.5,7,,Cirsium bornmuelleri,1,27
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,7,,Elymus repens,1,1
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,100,113,8870.5,8,,Artemisia aucheri,1,25
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,100,113,8870.5,8,,Acantholimon erinaceoum,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,8,,Artemisia kopedaghensis,1,7
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,8,,Eremurus stenophyllus,1,13
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,8,,Acanthophyllum korshinskyi,1,1
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,8,,Eryngium bungei,1,1
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,8,,Elymus repens,1,11
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,64,55,2763.2,9,,Cirsium bornmuelleri,1,32
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,64,55,2763.2,9,,Elymus repens,1,60
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,9,,Eremurus stenophyllus,2,22
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,9,,Eryngium bungei,2,23
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,100,8635,10,,Elymus repens,,60
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,100,8635,10,,Rosa persica,1,1
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,10,,Rosa persica,13,35
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,124,96,9344.64,11,,Acantholimon raddeanum,3,23
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,124,96,9344.64,11,,Elymus repens elongatum,1,22
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,124,96,9344.64,11,,Elymus repens,1,6
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,124,96,9344.64,11,,Rosa persica,3,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,11,,Elymus repens elongatum,1,57
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,11,,Rosa persica,9,17
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,11,,Elymus repens,1,5
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,110,9498.5,12,,Elymus repens elongatum,1,13
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,110,9498.5,12,,Elymus repens,1,21
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,110,9498.5,12,,Perovskia abrotanoides,1,1
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,110,9498.5,12,,Acantholimon raddeanum,1,9
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,110,9498.5,12,,Acanthophyllum korshinskyi,1,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,110,110,9498.5,12,,Eremurus stenophyllus,1,5
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,12,,Rosa persica,11,47
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,12,,Eremurus stenophyllus,3,9
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,12,,Elymus repens,2,9
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,12,,Verbascum cheiranthifolium,1,9
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,12,,Acanthophyllum korshinskyi,1,1
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,95,90,6711.75,13,,Elymus repens,1,60
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,95,90,6711.75,13,,Acanthophyllum korshinskyi,1,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,13,,Elymus repens,1,80
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,92,92,6644.24,14,,Galium humifusum,6,6
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,92,92,6644.24,14,,Elymus repens,,38
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,92,92,6644.24,14,,Eremurus stenophyllus,4,32
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,14,,Elymus repens,,70
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,14,,Eremurus stenophyllus,3,14
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,65,46,2347.15,15,,Eremurus stenophyllus,3,17
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,15,,Melica persica,1,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,15,,Eremurus stenophyllus,1,22
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,67,78,4102.41,16,,Eremurus stenophyllus,2,15
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,Cerasus microcarpa,67,78,4102.41,16,,Elymus repens,,20
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,16,,Elymus repens,1,11
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,103,68,5498.14,17,,Acantholimon raddeanum,2,21
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,103,68,5498.14,17,,Elymus repens,,15
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,103,68,5498.14,17,,Acanthophyllum korshinskyi,1,5
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,17,,Elymus repens,,15
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,70,85,4670.75,18,,Eremurus stenophyllus,5,19
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,70,85,4670.75,18,,Astragalus jolderensis ,1,5
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,18,,Eremurus stenophyllus,6,23
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,18,,Elymus repens,1,11
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,85,85,5671.625,19,,Acanthophyllum korshinskyi,1,19
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,85,85,5671.625,19,,Elymus repens,,37
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,19,,Eremurus stenophyllus,7,39
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,19,,Elymus repens elongatum,1,13
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,19,,Elymus repens,,10
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,19,,phlomis cancellata,1,2
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,95,62,4623.65,20,,Acantholimon raddeanum,1,22
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,20,,Eremurus stenophyllus,6,20
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,124,70,6813.8,21,,Bromus koppedaghensis,1,10
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,124,70,6813.8,21,,Acantholimon erinaceoum,1,14
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,124,70,6813.8,21,,Eremurus stenophyllus,2,6
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,21,,Eremurus stenophyllus,6,18
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,21,,Elymus repens,1,14
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,21,,Lactuca orientalis orientalis,5,11
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,21,,Acanthophyllum korshinskyi,1,14
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,77,75,4533.375,22,,Eremurus stenophyllus,3,21
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,22,,Eremurus stenophyllus,4,28
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,22,,Acanthophyllum korshinskyi,1,12
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,22,,Artemisia aucheri,1,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,150,150,17662.5,23,,Elymus repens,,10
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,150,150,17662.5,23,,Eremurus stenophyllus,1,9
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,150,150,17662.5,23,,Acanthophyllum korshinskyi,1,7
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,23,,Marabium vulgare,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,23,,Elymus repens,1,8
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,23,,Eremurus stenophyllus,5,13
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,118,70,6484.1,24,,Onobrychis cornuta,1,20
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,118,70,6484.1,24,,Acantholimon raddeanum,1,11
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,118,70,6484.1,24,,Thesium kotschanum,1,1
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,118,70,6484.1,24,,Elymus repens,1,1
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,118,70,6484.1,24,,Eremurus stenophyllus,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,24,,Eremurus stenophyllus,3,29
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,36,26,734.76,25,,Astragalus jolderensis ,1,1
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Cerasus microcarpa,36,26,734.76,25,,Acanthophyllum korshinskyi,1,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,25,,Eremurus stenophyllus,1,26
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,58,50,2276.5,1,,Elymus repens,1,27
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,1,,Eremurus stenophyllus,4,3
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,1,,Thesium kotschanum,4,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,48,48,1808.64,2,,Elymus repens,1,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,48,48,1808.64,2,,Eremurus stenophyllus,1,8
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,55,38,1640.65,3,,Eremurus stenophyllus,6,99
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,3,,Lactuca orientalis orientalis,3,10
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,37,32,929.44,4,,Elymus repens,1,2
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,55,75,3238.125,5,,Elymus repens,1,38
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,5,,Eremurus stenophyllus,3,15
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,48,42,1582.56,6,,Elymus repens,1,13
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,33,40,1036.2,7,,Veronica capillipes,1,30
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,33,40,1036.2,7,,Acanthophyllum korshinskyi,1,26
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,8,,Perovskia abrotanoides,1,33
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,Astragalus jolderensis ,24,20,376.8,9,,Perovskia abrotanoides,,50
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,,,,,,,,,,
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,38,35,1044.05,10,,Phlomis cancellata,4,62
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,Astragalus jolderensis ,,,,10,,Phlomis cancellata,1,10
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,11,,Eremurus stenophyllus,,35
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,64,23,1155.52,12,,Eremurus stenophyllus,2,51
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,12,,Eremurus stenophyllus,1,92
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,35,23,631.925,13,,Eremurus stenophyllus,1,19
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,13,,,,
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,50,38,1491.5,14,,Acantholimon raddeanum,1,38
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,50,38,1491.5,14,,Perovskia abrotanoides,1,40
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,50,38,1491.5,14,,Eremurus stenophyllus,2,19
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,50,38,1491.5,14,,Rosa persica,2,50
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,14,,Perovskia abrotanoides,1,17
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,14,,Cirsium bornmuelleri,5,21
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,14,,Elymus repens,1,10
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,29,25,569.125,15,,Rosa persica,1,13
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,15,,Rosa persica,2,73
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,100,67,5259.5,16,,Elymus repens,2,99
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,16,,Perovskia abrotanoides,2,24
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,16,,Eremurus stenophyllus,5,20
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,105,67,5522.475,17,,Poa persica,1,5
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,17,,Eremurus stenophyllus,2,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,78,55,3367.65,18,,Rosa persica,1,9
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,78,55,3367.65,18,,Bunium cylindricum,2,7
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,78,55,3367.65,18,,Elymus repens,1,9
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,78,55,3367.65,18,,Perovskia abrotanoides,1,17
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,18,,Rosa persica,1,2
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,18,,Acantholimon raddeanum,3,7
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,18,,Elymus repens,1,21
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,1,bare,,,,18,,Verbascum cheiranthifolium,1,65
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,102,108,8647.56,19,,Elymus repens elongatum,1,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,102,108,8647.56,19,,Elymus repens,1,4
141,Iran,"Farzam, Mohammad (Jankju)",Baharkish,43,2,7/7/2016,2,Astragalus jolderensis ,102,108,8647.56,19,,Rosa persica,1,33
