"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Number.of.replicate";"ID_Microsite";"Species.within.quadrat";"Number.of.individuals";"Cover";"microsite_rep";"Microsite";"GRAZ";"ARIDITY.v3"
46;"Australia";"Eldridge, David";"Hay site";14;3;36;"Bare";"Paspalidium constrictum";1;0,5;"14-3-Bare-36";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;37;"Maireana aphylla";"Paspalidium constrictum";2;5;"14-3-Maireana aphylla-37";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;37;"Bare";"Sclerolaena diacantha";3;12;"14-3-Bare-37";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;37;"Bare";"Sclerolaena brachyptera";1;3;"14-3-Bare-37";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;38;"Maireana aphylla";NA;0;0;"14-3-Maireana aphylla-38";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;38;"Bare";"Sclerolaena diacantha";1;1;"14-3-Bare-38";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;39;"Maireana aphylla";"Paspalidium constrictum";3;5;"14-3-Maireana aphylla-39";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;39;"Bare";"Paspalidium constrictum";1;1;"14-3-Bare-39";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;40;"Maireana aphylla";"Maireana aphylla";1;10;"14-3-Maireana aphylla-40";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;40;"Bare";NA;0;0;"14-3-Bare-40";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;41;"Maireana aphylla";"Einadia nutans";1;0,5;"14-3-Maireana aphylla-41";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;41;"Bare";NA;0;0;"14-3-Bare-41";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;42;"Maireana aphylla";"Sclerolaena diacantha";1;0,5;"14-3-Maireana aphylla-42";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;42;"Bare";NA;0;0;"14-3-Bare-42";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;43;"Maireana aphylla";NA;0;0;"14-3-Maireana aphylla-43";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;43;"Bare";"Sclerolaena diacantha";1;3;"14-3-Bare-43";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;43;"Bare";"Paspalidium constrictum";1;1;"14-3-Bare-43";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;44;"Maireana aphylla";"Sclerolaena diacantha";1;1;"14-3-Maireana aphylla-44";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;44;"Maireana aphylla";"Atriplex vesicaria";3;15;"14-3-Maireana aphylla-44";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;44;"Bare";NA;0;0;"14-3-Bare-44";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;45;"Maireana aphylla";"Paspalidium constrictum";2;3;"14-3-Maireana aphylla-45";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;45;"Bare";NA;0;0;"14-3-Bare-45";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;46;"Maireana aphylla";"Paspalidium constrictum";1;1;"14-3-Maireana aphylla-46";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;46;"Maireana aphylla";"Sclerolaena diacantha";1;1;"14-3-Maireana aphylla-46";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;46;"Maireana aphylla";"Atriplex vesicaria";1;0,5;"14-3-Maireana aphylla-46";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;46;"Bare";"Paspalidium constrictum";2;3;"14-3-Bare-46";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;47;"Maireana aphylla";NA;0;0;"14-3-Maireana aphylla-47";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;47;"Bare";"Paspalidium constrictum";1;0,5;"14-3-Bare-47";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;48;"Maireana aphylla";"Paspalidium constrictum";1;0,5;"14-3-Maireana aphylla-48";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;48;"Bare";"Paspalidium constrictum";1;0,5;"14-3-Bare-48";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;49;"Maireana aphylla";"Atriplex vesicaria";1;0,5;"14-3-Maireana aphylla-49";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;49;"Maireana aphylla";"Paspalidium constrictum";1;2;"14-3-Maireana aphylla-49";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;49;"Bare";NA;0;0;"14-3-Bare-49";1;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;50;"Maireana aphylla";"Atriplex vesicaria";1;0,5;"14-3-Maireana aphylla-50";2;1;0,8089
46;"Australia";"Eldridge, David";"Hay site";14;3;50;"Bare";NA;0;0;"14-3-Bare-50";1;1;0,8089
47;"Australia";"Eldridge, David";"Hay site";14;4;1;"Atriplex vesicaria";NA;0;0;"14-4-Atriplex vesicaria-1";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;1;"Bare";NA;0;0;"14-4-Bare-1";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;2;"Atriplex vesicaria";"Austrostipa scabra";1;0,5;"14-4-Atriplex vesicaria-2";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;2;"Bare";NA;0;0;"14-4-Bare-2";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;3;"Atriplex vesicaria";"Atriplex vesicaria";15;2;"14-4-Atriplex vesicaria-3";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;3;"Bare";NA;0;0;"14-4-Bare-3";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;4;"Atriplex vesicaria";"Atriplex vesicaria";14;1;"14-4-Atriplex vesicaria-4";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;4;"Bare";NA;0;0;"14-4-Bare-4";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;5;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"14-4-Atriplex vesicaria-5";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;5;"Bare";NA;0;0;"14-4-Bare-5";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;6;"Atriplex vesicaria";"Atriplex vesicaria";5;1;"14-4-Atriplex vesicaria-6";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;6;"Bare";NA;0;0;"14-4-Bare-6";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;7;"Atriplex vesicaria";"Austrostipa scabra";5;0,5;"14-4-Atriplex vesicaria-7";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;7;"Bare";"Austrostipa scabra";2;0,5;"14-4-Bare-7";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;8;"Atriplex vesicaria";"Austrostipa scabra";3;0,5;"14-4-Atriplex vesicaria-8";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;8;"Bare";NA;0;0;"14-4-Bare-8";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;9;"Atriplex vesicaria";"Austrostipa scabra";2;0,5;"14-4-Atriplex vesicaria-9";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;9;"Bare";NA;0;0;"14-4-Bare-9";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;10;"Atriplex vesicaria";NA;0;0;"14-4-Atriplex vesicaria-10";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;10;"Bare";NA;0;0;"14-4-Bare-10";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;11;"Atriplex vesicaria";"Austrodanthonia caespitosa";1;0,5;"14-4-Atriplex vesicaria-11";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;11;"Bare";NA;0;0;"14-4-Bare-11";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;12;"Atriplex vesicaria";"Austrostipa scabra";1;0,5;"14-4-Atriplex vesicaria-12";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;12;"Bare";NA;0;0;"14-4-Bare-12";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;13;"Atriplex vesicaria";"Sporobolus carolii";1;0,5;"14-4-Atriplex vesicaria-13";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;13;"Bare";NA;0;0;"14-4-Bare-13";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;14;"Atriplex vesicaria";"Atriplex vesicaria";5;0,5;"14-4-Atriplex vesicaria-14";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;14;"Bare";NA;0;0;"14-4-Bare-14";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;15;"Atriplex vesicaria";NA;0;0;"14-4-Atriplex vesicaria-15";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;15;"Bare";NA;0;0;"14-4-Bare-15";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;16;"Atriplex vesicaria";"Austrostipa scabra";3;0,5;"14-4-Atriplex vesicaria-16";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;16;"Bare";NA;0;0;"14-4-Bare-16";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;17;"Atriplex vesicaria";"Vittadinia cuneata complex";1;0,5;"14-4-Atriplex vesicaria-17";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;17;"Bare";NA;0;0;"14-4-Bare-17";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;18;"Atriplex vesicaria";NA;0;0;"14-4-Atriplex vesicaria-18";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;18;"Bare";NA;0;0;"14-4-Bare-18";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;19;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"14-4-Atriplex vesicaria-19";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;19;"Bare";NA;0;0;"14-4-Bare-19";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;20;"Atriplex vesicaria";NA;0;0;"14-4-Atriplex vesicaria-20";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;20;"Bare";NA;0;0;"14-4-Bare-20";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;21;"Atriplex vesicaria";NA;0;0;"14-4-Atriplex vesicaria-21";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;21;"Bare";NA;0;0;"14-4-Bare-21";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;22;"Atriplex vesicaria";NA;0;0;"14-4-Atriplex vesicaria-22";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;22;"Bare";NA;0;0;"14-4-Bare-22";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;23;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"14-4-Atriplex vesicaria-23";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;23;"Bare";NA;0;0;"14-4-Bare-23";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;24;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"14-4-Atriplex vesicaria-24";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;24;"Bare";NA;0;0;"14-4-Bare-24";1;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;25;"Atriplex vesicaria";"Atriplex vesicaria";0;0;"14-4-Atriplex vesicaria-25";2;0;0,8087
47;"Australia";"Eldridge, David";"Hay site";14;4;25;"Bare";NA;0;0;"14-4-Bare-25";1;0;0,8087
48;"Australia";"Eldridge, David";"Nyngam";15;1;1;"Atriplex vesicaria";NA;0;0;"15-1-Atriplex vesicaria-1";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;1;"Bare";"Enteropogon acicularis";3;5;"15-1-Bare-1";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;2;"Atriplex vesicaria";"Enteropogon acicularis";2;15;"15-1-Atriplex vesicaria-2";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;2;"Bare";NA;0;0;"15-1-Bare-2";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;3;"Atriplex vesicaria";"Enteropogon acicularis";3;20;"15-1-Atriplex vesicaria-3";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;3;"Bare";NA;0;0;"15-1-Bare-3";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;4;"Atriplex vesicaria";NA;0;0;"15-1-Atriplex vesicaria-4";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;4;"Bare";NA;0;0;"15-1-Bare-4";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;5;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"15-1-Atriplex vesicaria-5";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;5;"Bare";NA;0;0;"15-1-Bare-5";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;6;"Atriplex vesicaria";NA;0;0;"15-1-Atriplex vesicaria-6";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;6;"Bare";NA;0;0;"15-1-Bare-6";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;7;"Atriplex vesicaria";"Enteropogon acicularis";3;15;"15-1-Atriplex vesicaria-7";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;7;"Atriplex vesicaria";"Cyperus sp.";1;0,5;"15-1-Atriplex vesicaria-7";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;7;"Bare";"Enchylaena tomentosa";1;5;"15-1-Bare-7";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;7;"Bare";"Enteropogon acicularis";4;15;"15-1-Bare-7";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;8;"Atriplex vesicaria";NA;0;0;"15-1-Atriplex vesicaria-8";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;8;"Bare";"Enchylaena tomentosa";1;2;"15-1-Bare-8";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;8;"Bare";"Enteropogon acicularis";1;2;"15-1-Bare-8";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;9;"Atriplex vesicaria";"Enteropogon acicularis";4;15;"15-1-Atriplex vesicaria-9";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;9;"Bare";"Enteropogon acicularis";3;10;"15-1-Bare-9";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;10;"Atriplex vesicaria";"Enteropogon acicularis";3;10;"15-1-Atriplex vesicaria-10";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;10;"Bare";NA;0;0;"15-1-Bare-10";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;11;"Atriplex vesicaria";"Enteropogon acicularis";7;20;"15-1-Atriplex vesicaria-11";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;11;"Bare";NA;0;0;"15-1-Bare-11";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;12;"Atriplex vesicaria";"Enteropogon acicularis";2;10;"15-1-Atriplex vesicaria-12";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;12;"Bare";"Enteropogon acicularis";1;2;"15-1-Bare-12";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;13;"Atriplex vesicaria";"Enteropogon acicularis";5;10;"15-1-Atriplex vesicaria-13";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;13;"Bare";"Enteropogon acicularis";2;5;"15-1-Bare-13";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;14;"Atriplex vesicaria";"Enteropogon acicularis";1;3;"15-1-Atriplex vesicaria-14";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;14;"Bare";"Enteropogon acicularis";1;2;"15-1-Bare-14";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;15;"Atriplex vesicaria";"Enteropogon acicularis";7;10;"15-1-Atriplex vesicaria-15";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;15;"Bare";"Enteropogon acicularis";3;5;"15-1-Bare-15";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;16;"Atriplex vesicaria";"Enteropogon acicularis";9;12;"15-1-Atriplex vesicaria-16";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;16;"Bare";"Enteropogon acicularis";3;5;"15-1-Bare-16";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;17;"Atriplex vesicaria";NA;0;0;"15-1-Atriplex vesicaria-17";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;17;"Bare";"Enteropogon acicularis";1;5;"15-1-Bare-17";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;18;"Atriplex vesicaria";"Enteropogon acicularis";6;10;"15-1-Atriplex vesicaria-18";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;18;"Bare";"Enteropogon acicularis";1;2;"15-1-Bare-18";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;19;"Atriplex vesicaria";"Enteropogon acicularis";2;5;"15-1-Atriplex vesicaria-19";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;19;"Bare";NA;0;0;"15-1-Bare-19";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;20;"Atriplex vesicaria";"Enteropogon acicularis";6;10;"15-1-Atriplex vesicaria-20";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;20;"Bare";NA;0;0;"15-1-Bare-20";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;21;"Atriplex vesicaria";NA;0;0;"15-1-Atriplex vesicaria-21";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;21;"Bare";"Enteropogon acicularis";1;2;"15-1-Bare-21";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;22;"Atriplex vesicaria";"Enteropogon acicularis";3;10;"15-1-Atriplex vesicaria-22";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;22;"Bare";"Enteropogon acicularis";6;3;"15-1-Bare-22";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;23;"Atriplex vesicaria";"Enteropogon acicularis";2;5;"15-1-Atriplex vesicaria-23";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;23;"Bare";"Enteropogon acicularis";6;15;"15-1-Bare-23";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;24;"Atriplex vesicaria";"Enteropogon acicularis";5;25;"15-1-Atriplex vesicaria-24";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;24;"Bare";"Enteropogon acicularis";1;2;"15-1-Bare-24";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;24;"Bare";"Enchylaena tomentosa";1;2;"15-1-Bare-24";1;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;25;"Atriplex vesicaria";"Enteropogon acicularis";2;7;"15-1-Atriplex vesicaria-25";2;3;0,7591
48;"Australia";"Eldridge, David";"Nyngam";15;1;25;"Bare";NA;0;0;"15-1-Bare-25";1;3;0,7591
49;"Australia";"Eldridge, David";"Nyngam";15;2;1;"Atriplex vesicaria";"Enteropogon acicularis";2;5;"15-2-Atriplex vesicaria-1";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;1;"Atriplex vesicaria";"Paspalidium constrictum";1;0,5;"15-2-Atriplex vesicaria-1";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;1;"Bare";"Atriplex vesicaria";1;0,5;"15-2-Bare-1";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;2;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"15-2-Atriplex vesicaria-2";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;2;"Bare";NA;0;0;"15-2-Bare-2";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;3;"Atriplex vesicaria";"Paspalidium constrictum";3;5;"15-2-Atriplex vesicaria-3";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;3;"Bare";"Sporobolus sp.";1;5;"15-2-Bare-3";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;4;"Atriplex vesicaria";"Paspalidium constrictum";1;3;"15-2-Atriplex vesicaria-4";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;4;"Atriplex vesicaria";"Atriplex vesicaria";1;5;"15-2-Atriplex vesicaria-4";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;4;"Bare";NA;0;0;"15-2-Bare-4";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;5;"Atriplex vesicaria";"Sporobolus sp.";2;10;"15-2-Atriplex vesicaria-5";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;5;"Bare";NA;0;0;"15-2-Bare-5";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;6;"Atriplex vesicaria";"Enteropogon acicularis";1;15;"15-2-Atriplex vesicaria-6";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;6;"Bare";NA;0;0;"15-2-Bare-6";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;7;"Atriplex vesicaria";NA;0;0;"15-2-Atriplex vesicaria-7";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;7;"Bare";NA;0;0;"15-2-Bare-7";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;8;"Atriplex vesicaria";"Calandrinia eremaea";1;2;"15-2-Atriplex vesicaria-8";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;8;"Bare";NA;0;0;"15-2-Bare-8";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;9;"Atriplex vesicaria";"Portulaca oleracea";15;70;"15-2-Atriplex vesicaria-9";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;9;"Bare";"Atriplex vesicaria";2;0,5;"15-2-Bare-9";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;10;"Atriplex vesicaria";"Sporobolus sp.";2;5;"15-2-Atriplex vesicaria-10";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;10;"Bare";"Sporobolus sp.";1;1;"15-2-Bare-10";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;11;"Atriplex vesicaria";NA;0;0;"15-2-Atriplex vesicaria-11";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;11;"Bare";NA;0;0;"15-2-Bare-11";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;12;"Atriplex vesicaria";"Atriplex vesicaria";1;0,5;"15-2-Atriplex vesicaria-12";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;12;"Bare";NA;0;0;"15-2-Bare-12";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;13;"Atriplex vesicaria";"Portulaca oleracea";15;45;"15-2-Atriplex vesicaria-13";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;13;"Bare";NA;0;0;"15-2-Bare-13";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;14;"Atriplex vesicaria";NA;0;0;"15-2-Atriplex vesicaria-14";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;14;"Bare";NA;0;0;"15-2-Bare-14";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;15;"Atriplex vesicaria";"Portulaca oleracea";5;15;"15-2-Atriplex vesicaria-15";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;15;"Bare";NA;0;0;"15-2-Bare-15";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;16;"Atriplex vesicaria";"Atriplex vesicaria";3;1;"15-2-Atriplex vesicaria-16";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;16;"Bare";NA;0;0;"15-2-Bare-16";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;17;"Atriplex vesicaria";NA;0;0;"15-2-Atriplex vesicaria-17";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;17;"Bare";NA;0;0;"15-2-Bare-17";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;18;"Atriplex vesicaria";NA;0;0;"15-2-Atriplex vesicaria-18";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;18;"Bare";"Sporobolus sp.";1;3;"15-2-Bare-18";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;18;"Bare";"Paspalidium constrictum";1;3;"15-2-Bare-18";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;19;"Atriplex vesicaria";"Portulaca oleracea";5;40;"15-2-Atriplex vesicaria-19";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;19;"Atriplex vesicaria";"Paspalidium constrictum";1;5;"15-2-Atriplex vesicaria-19";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;19;"Atriplex vesicaria";"Sporobolus sp.";1;5;"15-2-Atriplex vesicaria-19";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;19;"Bare";NA;0;0;"15-2-Bare-19";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;20;"Atriplex vesicaria";"Enteropogon acicularis";2;5;"15-2-Atriplex vesicaria-20";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;20;"Bare";NA;0;0;"15-2-Bare-20";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;21;"Atriplex vesicaria";"Paspalidium constrictum";1;5;"15-2-Atriplex vesicaria-21";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;21;"Bare";"Paspalidium constrictum";10;40;"15-2-Bare-21";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;22;"Atriplex vesicaria";"Enteropogon acicularis";3;15;"15-2-Atriplex vesicaria-22";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;22;"Atriplex vesicaria";"Portulaca oleracea";5;20;"15-2-Atriplex vesicaria-22";2;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;22;"Bare";"Paspalidium constrictum";4;15;"15-2-Bare-22";1;2;0,7603
49;"Australia";"Eldridge, David";"Nyngam";15;2;23;"Atriplex vesicaria";"Enteropogon acicularis";5;45;"15-2-Atriplex vesicaria-23";2;2;0,7603
