"ID";"COU";"RES";"SITE";"SITE_ID";"PLOT";"Date";"Microsite";"ID_Microsite";"diameter_1.cm.";"diameter_2.cm.";"canopy.area..cm2.";"Number.of.replicate";"Quadrat";"Species.within.quadrat";"Number.of.individuals";"Cover";"microsite_rep";"GRAZ";"ARIDITY.v3"
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;54;NA;"Poa bulbosa";5;6;"43-1-Bare-54";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";102;110;8807,7;55;NA;"Elymus repens";5;43;"43-1-Astragalus chrysostachys-55";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";102;110;8807,7;55;NA;"Poa bulbosa";1;7;"43-1-Astragalus chrysostachys-55";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;55;NA;"Eremurus stenophyllus";1;4;"43-1-Bare-55";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;55;NA;"Elymus repens";2;13;"43-1-Bare-55";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";34;45;1201,05;56;NA;"Eremurus stenophyllus";2;14;"43-1-Astragalus chrysostachys-56";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";34;45;1201,05;56;NA;"Poa bulbosa";1;9;"43-1-Astragalus chrysostachys-56";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;56;NA;"Elymus repens";6;10;"43-1-Bare-56";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;56;NA;"Poa bulbosa";2;27;"43-1-Bare-56";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;56;NA;"Eremurus stenophyllus";3;24;"43-1-Bare-56";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;56;NA;"Phlomis cancellata";1;5;"43-1-Bare-56";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";52;62;2530,84;57;NA;"Elymus repens";4;7;"43-1-Astragalus chrysostachys-57";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";11;5;43,175;57;NA;"Poa bulbosa";4;400;"43-1-Astragalus chrysostachys-57";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;57;NA;"Elymus repens";13;1182;"43-1-Bare-57";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;57;NA;"Poa bulbosa";4;1229;"43-1-Bare-57";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";21;24;395,64;58;NA;"Poa bulbosa";1;20;"43-1-Astragalus chrysostachys-58";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;58;NA;NA;NA;NA;"43-1-Bare-58";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";31;22;535,37;59;NA;NA;NA;NA;"43-1-Astragalus chrysostachys-59";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;59;NA;NA;NA;NA;"43-1-Bare-59";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";81;70;4450,95;60;NA;NA;NA;NA;"43-1-Astragalus chrysostachys-60";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;60;NA;"Eremurus stenophyllus";1;48;"43-1-Bare-60";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";64;51;2562,24;61;NA;"Eremurus stenophyllus";2;9;"43-1-Astragalus chrysostachys-61";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;61;NA;NA;NA;NA;"43-1-Bare-61";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";82;69;4441,53;62;NA;"Artemisia kopetdaghensis";1;20;"43-1-Astragalus chrysostachys-62";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;62;NA;"Verbascum cheiranthifolium";1;14;"43-1-Bare-62";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";109;90;7700,85;63;NA;"Elymus repens";11;139;"43-1-Astragalus chrysostachys-63";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";109;90;7700,85;63;NA;"Verbascum cheiranthifolium";1;5;"43-1-Astragalus chrysostachys-63";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";109;90;7700,85;63;NA;"Verbascum cheiranthifolium";2;15;"43-1-Astragalus chrysostachys-63";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";109;90;7700,85;63;NA;"Acantholimon raddeanum";1;2;"43-1-Astragalus chrysostachys-63";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;63;NA;"Galium humifusum";4;38;"43-1-Bare-63";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";42;27;890,19;64;NA;NA;NA;NA;"43-1-Astragalus chrysostachys-64";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;64;NA;"Eremurus stenophyllus";1;10;"43-1-Bare-64";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;64;NA;"Iris songarica";1;8;"43-1-Bare-64";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";25;33;647,625;65;NA;NA;NA;NA;"43-1-Astragalus chrysostachys-65";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;65;NA;"Iris songarica";1;25;"43-1-Bare-65";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";45;47;1660,275;66;NA;"Poa bulbosa";2;23;"43-1-Astragalus chrysostachys-66";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;66;NA;"Poa bulbosa";2;12;"43-1-Bare-66";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";155;163;19833,025;67;NA;"Poa bulbosa";12;10;"43-1-Astragalus chrysostachys-67";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";155;163;19833,025;67;NA;"Colchicum kotschyi";1;0;"43-1-Astragalus chrysostachys-67";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";155;163;19833,025;67;NA;"Galium humifusum";1;2;"43-1-Astragalus chrysostachys-67";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;67;NA;"Poa bulbosa";5;6;"43-1-Bare-67";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;67;NA;"Iris songarica";1;0;"43-1-Bare-67";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";78;41;2510,43;68;NA;"Eremurus stenophyllus";1;18;"43-1-Astragalus chrysostachys-68";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;68;NA;"Poa bulbosa";1;10;"43-1-Bare-68";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";78;80;4898,4;69;NA;"Acantholimon raddeanum";1;18;"43-1-Astragalus chrysostachys-69";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";78;80;4898,4;69;NA;"Galium humifusum";1;1;"43-1-Astragalus chrysostachys-69";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";78;80;4898,4;69;NA;"Poa bulbosa";4;37;"43-1-Astragalus chrysostachys-69";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";78;80;4898,4;69;NA;"Eremurus stenophyllus";1;4;"43-1-Astragalus chrysostachys-69";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;69;NA;"Hordeum bulbosum";1;1;"43-1-Bare-69";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;69;NA;"Eremurus stenophyllus";3;37;"43-1-Bare-69";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";57;48;2147,76;70;NA;"Eremurus stenophyllus";1;9;"43-1-Astragalus chrysostachys-70";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"8-Jul-16";1;"Bare";NA;NA;NA;70;NA;NA;NA;NA;"43-1-Bare-70";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";161;155;19589,675;71;NA;"Verbascum cheiranthifolium";2;12;"43-1-Astragalus chrysostachys-71";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;71;NA;"Poa bulbosa";3;3;"43-1-Bare-71";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";126;135;13352,85;72;NA;"Acantholimon raddeanum";1;6;"43-1-Astragalus chrysostachys-72";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";126;135;13352,85;72;NA;"Poa bulbosa";4;0;"43-1-Astragalus chrysostachys-72";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";126;135;13352,85;72;NA;"Peteropyrum aucheri";3;22;"43-1-Astragalus chrysostachys-72";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;72;NA;"Poa bulbosa";14;20;"43-1-Bare-72";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;72;NA;"Eremurus stenophyllus";2;7;"43-1-Bare-72";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";46;56;2022,16;73;NA;"Eremurus stenophyllus";1;10;"43-1-Astragalus chrysostachys-73";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;73;NA;NA;NA;NA;"43-1-Bare-73";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";72;65;3673,8;74;NA;"Peteropyrum aucheri";1;83;"43-1-Astragalus chrysostachys-74";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";72;65;3673,8;74;NA;"Acantholimon prostegium";1;5;"43-1-Astragalus chrysostachys-74";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;74;NA;"Poa bulbosa";6;14;"43-1-Bare-74";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";156;164;20083,44;75;NA;"Eremurus stenophyllus";7;3;"43-1-Astragalus chrysostachys-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";156;164;20083,44;75;NA;"Verbascum cheiranthifolium";1;2;"43-1-Astragalus chrysostachys-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";156;164;20083,44;75;NA;"Elymus repens";1;14;"43-1-Astragalus chrysostachys-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";2;"Astragalus chrysostachys";156;164;20083,44;75;NA;"Artemisia aucheri";1;1;"43-1-Astragalus chrysostachys-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;75;NA;"Cerasus microcarpa";1;6;"43-1-Bare-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;75;NA;"Elymus repens";5;0;"43-1-Bare-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;75;NA;"Iris songarica";2;1;"43-1-Bare-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;75;NA;"Eremurus stenophyllus";4;5;"43-1-Bare-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;75;NA;"Phlomis cancellata";1;1;"43-1-Bare-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;75;NA;"Poa bulbosa";26;60;"43-1-Bare-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;75;NA;"Melica persica";1;5;"43-1-Bare-75";3;0,7586
140;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;1;"7-Jul-16";1;"Bare";NA;NA;NA;75;NA;"Verbascum cheiranthifolium";1;3;"43-1-Bare-75";3;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";148;95;11037,1;1;NA;"Veronica capillipes";3;32;"43-2-Cerasus microcarpa-1";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";148;95;11037,1;1;NA;"Acantholimon raddeanum";1;7;"43-2-Cerasus microcarpa-1";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";148;95;11037,1;1;NA;"Eremurus stenophyllus";1;3;"43-2-Cerasus microcarpa-1";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;1;NA;"Eremurus stenophyllus";4;12;"43-2-Bare-1";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;1;NA;"Eremurus stenophyllus";2;2;"43-2-Bare-1";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;1;NA;"Verbascum cheiranthifolium";2;8;"43-2-Bare-1";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;1;NA;"Cirsium bornmuelleri";1;21;"43-2-Bare-1";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";122;88;8427,76;2;NA;"Rosa persica";5;29;"43-2-Cerasus microcarpa-2";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";122;88;8427,76;2;NA;"Eremurus stenophyllus";2;6;"43-2-Cerasus microcarpa-2";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";122;88;8427,76;2;NA;"Acantholimon raddeanum";1;15;"43-2-Cerasus microcarpa-2";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;2;NA;"Perovskia abrotanoides";28;58;"43-2-Bare-2";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;2;NA;"Verbascum cheiranthifolium";1;7;"43-2-Bare-2";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;2;NA;"Eremurus stenophyllus";4;16;"43-2-Bare-2";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;2;NA;"Rosa persica";4;5;"43-2-Bare-2";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;2;NA;"Melica persica";1;11;"43-2-Bare-2";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";92;82;5922,04;3;NA;"Acantholimon raddeanum";1;3;"43-2-Cerasus microcarpa-3";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";92;82;5922,04;3;NA;"Elymus repens";1;4;"43-2-Cerasus microcarpa-3";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;3;NA;"Rosa persica";3;24;"43-2-Bare-3";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;3;NA;"Verbascum cheiranthifolium";1;3;"43-2-Bare-3";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;3;NA;"Galium humifusum";1;3;"43-2-Bare-3";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";82;35;2252,95;4;NA;"Elymus repens";1;100;"43-2-Cerasus microcarpa-4";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";82;35;2252,95;4;NA;"Perovskia abrotanoides";5;37;"43-2-Cerasus microcarpa-4";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;4;NA;"Eremurus stenophyllus";1;34;"43-2-Bare-4";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;4;NA;"Perovskia abrotanoides";2;13;"43-2-Bare-4";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;4;NA;"Elymus repens";1;86;"43-2-Bare-4";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";96;87;6556,32;5;NA;"Cirsium bornmuelleri";1;6;"43-2-Cerasus microcarpa-5";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";96;87;6556,32;5;NA;"Perovskia abrotanoides";3;3;"43-2-Cerasus microcarpa-5";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";96;87;6556,32;5;NA;"Acantholimon raddeanum";1;5;"43-2-Cerasus microcarpa-5";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;5;NA;"Perovskia abrotanoides";20;69;"43-2-Bare-5";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;5;NA;"Acanthophyllum korshinskyi";1;3;"43-2-Bare-5";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;5;NA;"Rosa persica";2;7;"43-2-Bare-5";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;5;NA;"Cirsium bornmuelleri";1;10;"43-2-Bare-5";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;5;NA;"Eryngium bungei";1;7;"43-2-Bare-5";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";110;120;10362;6;NA;"Elymus repens";1;55;"43-2-Cerasus microcarpa-6";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";110;120;10362;6;NA;"Acantholimon raddeanum";1;2;"43-2-Cerasus microcarpa-6";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;6;NA;"Elymus repens";1;50;"43-2-Bare-6";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";100;105;8242,5;7;NA;"Onobrychis verae";1;9;"43-2-Cerasus microcarpa-7";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";100;105;8242,5;7;NA;"Cirsium bornmuelleri";1;27;"43-2-Cerasus microcarpa-7";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;7;NA;"Elymus repens";1;1;"43-2-Bare-7";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";100;113;8870,5;8;NA;"Artemisia aucheri";1;25;"43-2-Cerasus microcarpa-8";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";100;113;8870,5;8;NA;"Acantholimon erinaceum";1;3;"43-2-Cerasus microcarpa-8";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;8;NA;"Artemisia kopetdaghensis";1;7;"43-2-Bare-8";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;8;NA;"Eremurus stenophyllus";1;13;"43-2-Bare-8";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;8;NA;"Acanthophyllum korshinskyi";1;1;"43-2-Bare-8";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;8;NA;"Eryngium bungei";1;1;"43-2-Bare-8";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;8;NA;"Elymus repens";1;11;"43-2-Bare-8";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";64;55;2763,2;9;NA;"Cirsium bornmuelleri";1;32;"43-2-Cerasus microcarpa-9";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";64;55;2763,2;9;NA;"Elymus repens";1;60;"43-2-Cerasus microcarpa-9";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;9;NA;"Eremurus stenophyllus";2;22;"43-2-Bare-9";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;9;NA;"Eryngium bungei";2;23;"43-2-Bare-9";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";110;100;8635;10;NA;"Elymus repens";NA;60;"43-2-Cerasus microcarpa-10";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";110;100;8635;10;NA;"Rosa persica";1;1;"43-2-Cerasus microcarpa-10";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";1;"Bare";NA;NA;NA;10;NA;"Rosa persica";13;35;"43-2-Bare-10";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";124;96;9344,64;11;NA;"Acantholimon raddeanum";3;23;"43-2-Cerasus microcarpa-11";2;0,7586
141;"Iran";"Farzam, Mohammad (Jankju)";"Baharkish";43;2;"7/7/2016";2;"Cerasus microcarpa";124;96;9344,64;11;NA;"Elymus repens";1;22;"43-2-Cerasus microcarpa-11";2;0,7586
